API ID,API_NM,CO_NM,1차제외,API 종료,표준진단제외,표준,비고,1차진단,2차진단대상
15043693,제주특별자치도_모범음식점정보 조회 서비스,제주특별자치도,진단제외,API 종료,,,,,
15028248,한국환경정책평가연구원_환경영향평가 소음진동정보,한국환경정책평가연구원,,,,,,1차진단,진단대상
15000920,한국자산관리공사_온비드코드조회서비스,한국자산관리공사,,,,,,1차진단,진단대상
15067112,서울올림픽기념국민체육진흥공단_장애인스포츠강좌이용권_등록시설_정보,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
15044104,서울시설공단_서울시 위탁 공사감독 처리정보,서울시설공단,,,,,,1차진단,진단대상
15044668,대전광역시도시철도공사_CCTV정보,대전광역시도시철도공사,,,,,,1차진단,진단대상
15057799,한국마사회 마필진료 정보,한국마사회,,,,,,1차진단,진단대상
15057177,민방위대피시설 정보 서비스,전라북도 정읍시,진단제외,API 종료,,,,,
15057843,한국마사회 수입말 정보,한국마사회,,,,,,1차진단,진단대상
15057847,한국마사회 경주 구간별 성적 정보,한국마사회,,,,,,1차진단,진단대상
15057896,한국마사회 경마 매출액 및 확정배당율,한국마사회,,,,,,1차진단,진단대상
15058098,여수광양항만공사_선박톤급별 입항선박 통계,여수광양항만공사,,,,,,1차진단,진단대상
15075622,서울올림픽기념국민체육진흥공단_경륜_상금지급기준정보,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
15069327,한국승강기안전공단_(신)승강기사고 및 고장 이력,한국승강기안전공단,,,,,,1차진단,진단대상
15058353,한국마사회 포입말 정보,한국마사회,,,,,,1차진단,진단대상
15076249,한국국제협력단_해외봉사단 자가안전체감도,한국국제협력단,,,,,,1차진단,진단대상
15075330,한국국제교류재단_해외대학 한국학 제공현황,한국국제교류재단,,,,,,1차진단,진단대상
15076233,한국국제협력단_일일 안전관리 중점국가,한국국제협력단,,,,,,1차진단,진단대상
15075602,공무원연금공단_은퇴자 공동체마을 이용현황,공무원연금공단,,,,,,1차진단,진단대상
15058659,서울시설공단_서울월드컵경기장 보조경기장 사용정보,서울시설공단,,,,,,1차진단,진단대상
15058677,한국마사회 출전표 상세정보,한국마사회,,,,,,1차진단,진단대상
15058772,한국국제협력단_사업정보,한국국제협력단,,,,,,1차진단,진단대상
3033909,예금보험공사 예금보험금 지급대행지점 현황,예금보험공사,,,,,,1차진단,진단대상
15080835,한국보훈복지의료공단_중앙보훈병원 욕창진료센터 환자 치료정보,한국보훈복지의료공단,진단제외,,,,,,진단대상
15054336,서울올림픽기념국민체육진흥공단_체육인복지 메달리스트 조회,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
15080899,한국보훈복지의료공단_보훈병원 위탁병원 정보(위도 경도 포함),한국보훈복지의료공단,진단제외,,,,,,진단대상
15000960,대전광역시도시철도공사_열차시각표,대전광역시도시철도공사,,,,,,1차진단,진단대상
15059829,서울올림픽기념국민체육진흥공단_체육시설안전_정보,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
15058779,한국마사회 경주마 성적 정보,한국마사회,,,,,,1차진단,진단대상
15058829,여수광양항만공사_부두별 컨테이너 통계,여수광양항만공사,,,,,,1차진단,진단대상
3036279,예금보험공사 발간도서 목록,예금보험공사,,,,,,1차진단,진단대상
15056670,농림수산식품교육문화정보원_팜맵기반 병해충발생 조회 서비스,농림수산식품교육문화정보원,,,,,,1차진단,진단대상
15058864,여수광양항만공사_품목별 화물 수송 통계,여수광양항만공사,,,,,,1차진단,진단대상
15058939,서울올림픽기념국민체육진흥공단_경정 지정연습 출주표 서비스,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
3045532,전라북도 전주시_어린이집 현황,전라북도 전주시,,,제공기관만 진단,,,1차진단,
15059112,서울시설공단_서울월드컵경기장 부속시설물 사용정보,서울시설공단,,,,,,1차진단,진단대상
15059990,서울에너지공사_연료사용 통계,서울에너지공사,,,,,,1차진단,진단대상
15059978,해양환경공단_해양수질자동측정망 하구 및 만 관측서비스,해양환경공단,,,,,,1차진단,진단대상
15069289,농림수산식품교육문화정보원_생명자원통계,농림수산식품교육문화정보원,,,,,,1차진단,진단대상
15082043,한국주택금융공사_주택연금예상연금조회 서비스,한국주택금융공사,,,,,,1차진단,진단대상
15082044,한국주택금융공사_전세자금대출 고객 특성별 금리 정보,한국주택금융공사,,,,,,1차진단,진단대상
15056987,서울올림픽기념국민체육진흥공단_소마미술관 정보 서비스,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
15057090,한국마사회 복승식 예상배당률 정보,한국마사회,,,,,,1차진단,진단대상
15059488,한국마사회 씨수말 정보,한국마사회,,,,,,1차진단,진단대상
15073328,한국농수산식품유통공사_학교급식 전자조달 서비스,한국농수산식품유통공사,,,,,,1차진단,진단대상
15057255,예금보험공사_영업정지저축은행 유동성 보고서 조회 서비스,예금보험공사,,,,,,1차진단,진단대상
15000439,농림수산식품교육문화정보원_해외농산물가격서비스,농림수산식품교육문화정보원,,,,,,1차진단,진단대상
15063966,한국마사회_레츠런파크 시설정보,한국마사회,,,,,,1차진단,진단대상
15057292,전북개발공사_사업구분별보상개요조회 서비스,전북개발공사,,,,,,1차진단,진단대상
15057320,한국관광공사_중문 간체 관광정보 서비스,한국관광공사,,,,,,1차진단,진단대상
15057387,예금보험공사_영업정지저축은행 자산건전성 보고서 조회 서비스,예금보험공사,,,,,,1차진단,진단대상
15082039,한국주택금융공사_u-보금자리론대출정보,한국주택금융공사,,,,,,1차진단,진단대상
15069005,대구경북과학기술원_대학원 입시 질의응답 정보,대구경북과학기술원,,,,,,1차진단,진단대상
15000090,행정안전부_코드조회서비스,행정안전부,,,,,,1차진단,진단대상
15058074,한국국토정보공사_대피소 서비스,한국국토정보공사,,,,,,1차진단,진단대상
15058148,국토교통부_(도시계획)용도지역정보서비스,국토교통부,,,,,,1차진단,진단대상
3069985,국토안전관리원_안전진단전문기관 현황,국토안전관리원,,,,,,1차진단,진단대상
15000126,한국공항공사_항공기 운항정보,한국공항공사,,,,,,1차진단,진단대상
15058352,국토교통부_단독/다가구 전월세 자료,국토교통부,,,,,,1차진단,진단대상
15058410,국토교통부_토지이용규제정보서비스,국토교통부,,,,,,1차진단,진단대상
15000756,국토교통부_국내선박운항정보,국토교통부,,,,,,1차진단,진단대상
15012966,국토교통부_회계감사보고서 정보,국토교통부,,,,,,1차진단,진단대상
15058480,국토교통부_(도시계획)개발행위허가정보서비스,국토교통부,,,,,,1차진단,진단대상
15019937,한국공항공사_김포공항 저시정경보 정보,한국공항공사,,,,,,1차진단,진단대상
15021135,국토교통부_건축사업자정보,국토교통부,,,,,,1차진단,진단대상
15000766,행정안전부_전국어린이놀이시설정보서비스,행정안전부,,,,,,1차진단,진단대상
15058747,국토교통부_아파트매매 실거래자료,국토교통부,,,,,,1차진단,진단대상
15040594,한국공항공사_전국공항 버스노선,한국공항공사,,,,,,1차진단,진단대상
15059047,한국부동산원_월세가격동향조사 통계 조회 서비스,한국부동산원,,,,,,1차진단,진단대상
3050602,한국공항공사_공항 온실가스,한국공항공사,,,,,,1차진단,진단대상
15054212,국토교통부_건물에너지정보 서비스,국토교통부,,,,,,1차진단,진단대상
3073516,인천국제공항공사_주차정보,인천국제공항공사,,,,,,1차진단,진단대상
15025598,대구경북과학기술원_채용정보,대구경북과학기술원,,,,,,1차진단,진단대상
3059153,소방청_위험물 정보,소방청,,,,,,1차진단,진단대상
15002018,방위사업청_군수품조달정보 입찰결과,방위사업청,,,,,,1차진단,진단대상
15056765,한국토지주택공사 분양임대공고별 공급정보 조회 서비스,한국토지주택공사,,,,,,1차진단,진단대상
15056978,국토교통부_쇠퇴진단 지표(시군구/읍면동/집계구),국토교통부,,,,,,1차진단,진단대상
15077953,행정안전부_통계연보_연도별 조례·규칙 보유,행정안전부,,,,,,1차진단,진단대상
15077959,행정안전부_통계연보_전체 공무원 정원,행정안전부,,,,,,1차진단,진단대상
15077896,행정안전부_통계연보_경력·특수경력직 공무원 정원,행정안전부,,,,,,1차진단,진단대상
15059469,국토교통부_공동주택관리비(개별사용료)정보제공서비스,국토교통부,,,,,,1차진단,진단대상
15077970,행정안전부_통계연보_지역별 어린이·노인·장애인 보호구역 지정,행정안전부,,,,,,1차진단,진단대상
15057464,국토교통부_용도별건물정보서비스,국토교통부,,,,,,1차진단,진단대상
15063437,한국공항공사_전국공항 주차장 혼잡도,한국공항공사,,,,,,1차진단,진단대상
15077992,행정안전부_지방자치단체 공무원 시험시행 세부정보,행정안전부,,,,,,1차진단,진단대상
15077868,행정안전부_행정표준코드_국가자격면허코드,행정안전부,,,,,,1차진단,진단대상
15077878,행정안전부_행정표준코드_직위코드,행정안전부,,,,,,1차진단,진단대상
15018758,국토교통부_건물융합정보,국토교통부,,,,,,1차진단,진단대상
15057824,국토교통부_지하철실시간정보 서비스,국토교통부,,,,,,1차진단,진단대상
15057596,행정안전부_자연재해상황 정보 조회 서비스,행정안전부,,,,,,1차진단,진단대상
15057949,국토교통부_고속버스도착정보 서비스,국토교통부,,,,,,1차진단,진단대상
15079311,통일부_북한 동향 조회 서비스,통일부,,,,,,1차진단,진단대상
15079329,통일부_북한 TV 프로그램 편성표 조회 서비스,통일부,,,,,,1차진단,진단대상
3046071,국민연금 가입 사업장 내역,국민연금공단,,,,,,1차진단,진단대상
15057822,전라북도 전주시_유기동물보호소 정보 현황,전라북도 전주시,,,제공기관만 진단,,,1차진단,
15061336,금융위원회_금융통계신기술금융사정보,금융위원회,,,,,,1차진단,진단대상
15061358,금융위원회_금융통계투자자문사정보,금융위원회,,,,,,1차진단,진단대상
15059232,외교부_해외이주서비스,외교부,,,,,,1차진단,진단대상
15076238,외교부_국가·지역별 정치정보,외교부,,,,,,1차진단,진단대상
15075341,외교부_공지사항,외교부,,,,,,1차진단,진단대상
15076261,외교부_국가?지역별 인구증감 정보,외교부,,,,,,1차진단,진단대상
15001673,건강보험심사평가원_약국정보서비스,건강보험심사평가원,,,,,,1차진단,진단대상
15043145,외교부_최신안전소식(코로나관련),외교부,,,,,,1차진단,진단대상
15059421,해양수산부_지역별 선박입출항실적 통계정보,해양수산부,,,,,,1차진단,진단대상
15075713,해양수산부_해양공간범위,해양수산부,,,,,,1차진단,진단대상
15074727,해양수산부_남해안 EEZ-특성평가격자,해양수산부,,,,,,1차진단,진단대상
15021522,병무청_병역의무자 기본 정보,병무청,,,,,,1차진단,진단대상
15001848,ㄱ,한국사회보장정보원,진단제외,,,,문서추가됨,,진단대상
15010208,전라북도 완주군_사회적기업 현황,전라북도 완주군,,,제공기관만 진단,,,1차진단,
15074725,해양수산부_경남-특성평가격자,해양수산부,,,,,,1차진단,진단대상
15075843,해양수산부_해양용도구역,해양수산부,,,,,,1차진단,진단대상
15031295,병무청_모집병 군지원 접수현황,병무청,,,,,,1차진단,진단대상
3065599,병무청 병역일터 채용공고,병무청,,,,,,1차진단,진단대상
15075852,해양수산부_해양용도구역_군사활동,해양수산부,,,,,,1차진단,진단대상
15058578,도로교통공단_보행자무단횡단사고다발지역정보서비스,도로교통공단,,,,,,1차진단,진단대상
15061333,금융위원회_금융통계금융지주회사정보,금융위원회,,,,,,1차진단,진단대상
15076777,국립암센터_대장암 라이브러리 분자병리 MSI 검사결과코드,국립암센터,,,,,,1차진단,진단대상
15074794,건강보험심사평가원_질병군별도보상항목조회서비스,건강보험심사평가원,,,,,,1차진단,진단대상
15079690,공정거래위원회_방문판매사업자 등록변경현황 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15043285,금융위원회_파산금융회사 기본정보,금융위원회,,,,,,1차진단,진단대상
15043445,금융위원회_국제거래외화증권예탁결제정보,금융위원회,,,,,,1차진단,진단대상
15079814,공정거래위원회_후원방문판매사업자 정보 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15059588,금융위원회_모기지론증권원본및이자상환추이정보,금융위원회,,,,,,1차진단,진단대상
15070433,관세청_관세환율정보,관세청,,,,,,1차진단,진단대상
3078810,관세청_품목별 국가별 수출입실적,관세청,,,,,,1차진단,진단대상
3078813,관세청_대륙별 수출입실적,관세청,,,,,,1차진단,진단대상
3078832,관세청_시도별 성질별 수출입실적,관세청,,,,,,1차진단,진단대상
3078833,관세청_시도별 품목별 수출입실적,관세청,,,,,,1차진단,진단대상
15000563,국립중앙의료원_전국 응급의료기관 조회 서비스,국립중앙의료원,,,,,,1차진단,진단대상
15000576,국립중앙의료원_전국 약국 정보 조회 서비스,국립중앙의료원,,,,,,1차진단,진단대상
15059593,금융위원회_금융회사지배구조정보,금융위원회,,,,,,1차진단,진단대상
15058177,한국노인인력개발원_노인사회활동(노인일자리) 수행기관 정보,한국노인인력개발원,,,,,,1차진단,진단대상
15058589,한국노인인력개발원_노인사회활동(노인일자리) 시스템 코드 정보,한국노인인력개발원,,,,,,1차진단,진단대상
15057083,한국노인인력개발원_노인사회활동(노인일자리) 시스템 코드 정보,한국노인인력개발원,,,,,,1차진단,진단대상
15058928,한국노인인력개발원_노인사회활동노인일자리참여자모집공고정보,한국노인인력개발원,,,,,,1차진단,진단대상
15059161,한국노인인력개발원_노인사회활동노인일자리참여자모집공고정보,한국노인인력개발원,,,,,,1차진단,진단대상
15058200,한국노인인력개발원_노인일자리통합모집주민센터정보서비스,한국노인인력개발원,,,,,,1차진단,진단대상
15000801,조달청_사전규격정보,조달청,,,,,,1차진단,진단대상
15057322,한국노인인력개발원_사회참여 자원조회,한국노인인력개발원,,,,,,1차진단,진단대상
15040343,건강보험심사평가원_신포괄기준정보조회서비스,건강보험심사평가원,,,,,,1차진단,진단대상
15076997,국립암센터_대장암 라이브러리  환자수,국립암센터,,,,,,1차진단,진단대상
15074719,해양수산부_격자5단계,해양수산부,,,,,,1차진단,진단대상
15076740,국립암센터_대장암 라이브러리 환자 당뇨병 병력 여부,국립암센터,,,,,,1차진단,진단대상
15076748,국립암센터_대장암 라이브러리 환자 심장질환 병력 여부,국립암센터,,,,,,1차진단,진단대상
15077045,국립암센터_폐암 라이브러리 환자 과거 흡연 여부,국립암센터,,,,,,1차진단,진단대상
15075835,해양수산부_지식정보 생산모델 해수면 수온 3분 격자 D+1 예측값,해양수산부,,,,,,1차진단,진단대상
15055851,해양수산부_선박제원정보 서비스,해양수산부,,,,,,1차진단,진단대상
15056556,해양수산부_수산물 품목별 수출입 현황,해양수산부,,,,,,1차진단,진단대상
15056791,해양수산부_품목별 화물처리실적 통계정보,해양수산부,,,,,,1차진단,진단대상
15077043,국립암센터_폐암 라이브러리 환자 현재 흡연 여부,국립암센터,,,,,,1차진단,진단대상
15077037,국립암센터_폐암 라이브러리 환자 교육정도,국립암센터,,,,,,1차진단,진단대상
15077065,국립암센터_폐암 라이브러리 영상검사 종류별,국립암센터,,,,,,1차진단,진단대상
15059610,금융위원회_REPO종목정보,금융위원회,,,,,,1차진단,진단대상
15059602,금융위원회_파산금융회사손익계산서정보,금융위원회,,,,,,1차진단,진단대상
15077086,국립암센터_폐암 라이브러리 면역병리 종류별,국립암센터,,,,,,1차진단,진단대상
15059597,금융위원회_지배구조정보,금융위원회,,,,,,1차진단,진단대상
15059603,금융위원회_모기지론시장거래현황정보,금융위원회,,,,,,1차진단,진단대상
15041937,서울올림픽기념국민체육진흥공단_국민체육진흥기금지원지표 정보,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
15041940,서울올림픽기념국민체육진흥공단_경륜경정총괄사업 정보,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
15042355,국가평생교육진흥원_K-MOOC_강좌정보API,국가평생교육진흥원,,,,,,1차진단,진단대상
3055728,한국농어촌공사_농촌용수 저수지수위 정보,한국농어촌공사,,,,,,1차진단,진단대상
3055743,농림수산식품교육문화정보원_농산어촌종합개발정보,농림수산식품교육문화정보원,,,,,,1차진단,진단대상
15003817,인천항만공사_인천항 물동량 처리 실적,인천항만공사,,,,,,1차진단,진단대상
15059974,해양환경공단_해양환경측정망CTD 관측서비스,해양환경공단,,,,,,1차진단,진단대상
15003976,인천항만공사_인천항 코드 정보,인천항만공사,,,,,,1차진단,진단대상
15004059,인천항만공사_인천항선박제원정보,인천항만공사,,,,,,1차진단,진단대상
15004482,여수광양항만공사_광양항 시설 운영 정보서비스,여수광양항만공사,,,,,,1차진단,진단대상
15021115,농림수산식품교육문화정보원_지자체 농수축산물 물가조사 가격정보,농림수산식품교육문화정보원,,,,,,1차진단,진단대상
15028242,한국환경정책평가연구원_환경영향평가 해양환경정보,한국환경정책평가연구원,,,,,,1차진단,진단대상
15032175,공무원연금공단_공무원연금취급기관정보,공무원연금공단,,,,,,1차진단,진단대상
15033298,한국마사회 마주 정보,한국마사회,,,,,,1차진단,진단대상
15033303,한국식품안전관리인증원_HACCP 제품별 인증정보,한국식품안전관리인증원,,,,,,1차진단,진단대상
15034208,예금보험공사 영업정지저축은행 일별 수신잔액변동,예금보험공사,,,,,,1차진단,진단대상
15035283,한국식품안전관리인증원_HACCP 품목코드정보,한국식품안전관리인증원,,,,,,1차진단,진단대상
15036116,신용보증기금_매출채권보험 정보,신용보증기금,,,,,,1차진단,진단대상
15007635,한국남부발전(주)_중소기업지원사업 정보,한국남부발전(주),,,,,,1차진단,진단대상
15002121,특허청_특허기술거래 국유판매기술정보,특허청,,,,,,1차진단,진단대상
15038507,한국중부발전(주)_신재생 발전설비 발전 정보,한국중부발전(주),,,,,,1차진단,진단대상
15038775,한국원자력환경공단_부지감시시스템 지진데이터_정보,한국원자력환경공단,진단제외,,,,문서추가됨,,진단대상
15084888,식품의약품안전처_감염병백신 의약품특허정보,식품의약품안전처,,,,,,1차진단,진단대상
15078208,여성가족부_양성평등실태조사 마이크로데이터 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15002135,특허청_한국전통 공예정보,특허청,,,,,,1차진단,진단대상
15002136,특허청_한국전통 화합물정보,특허청,,,,,,1차진단,진단대상
15080806,식품의약품안전처_한국형인체조직분류체계(KOCST)코드정보,식품의약품안전처,,,,,,1차진단,진단대상
15078216,여성가족부_양성평등 실태조사 통계 데이터 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15002149,특허청_한국전통 식품정보,특허청,,,,,,1차진단,진단대상
15073863,식품의약품안전처_의료기기 표준코드별 통합정보,식품의약품안전처,,,,,,1차진단,진단대상
15078127,여성가족부_아이돌보미 교육기관 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078124,여성가족부_아이돌봄 누적가정실적현황 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078113,여성가족부_여성사전시관 소장품 정보,여성가족부,,,,,,1차진단,진단대상
15078161,여성가족부_직업교육훈련 안내 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15074462,한국에너지공단_에너지-온실가스 조사대상 업체현황 마이크로 데이터 서비스,한국에너지공단,,,,,,1차진단,진단대상
15074454,한국에너지공단_수송부문-승용차의운행현황-출퇴근 거리 및 탑승인원별 통계 조회서비스,한국에너지공단,,,,,,1차진단,진단대상
15074467,한국에너지공단_분석보고서 결과분석통계 현황 서비스,한국에너지공단,,,,,,1차진단,진단대상
15078123,여성가족부_아이돌봄 누적아동실적현황 연령별 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15066784,한국원자력환경공단_방사성폐기물 인수현황,한국원자력환경공단,,,,,,1차진단,진단대상
15044426,한국서부발전(주)_발전용수 생산 및 사용량 조회서비스,한국서부발전(주),,,,,,1차진단,진단대상
15075918,한국에너지공단_에너지 사용 및 온실가스 배출량 마이크로데이터,한국에너지공단,,,,,,1차진단,진단대상
15078142,여성가족부_아이돌봄 가구원수별소득기준 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15073960,여성가족부_청소년 국제교류프로그램 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15073963,여성가족부_청소년 활동정보 방학 중 프로그램 서비스,여성가족부,,,,,,1차진단,진단대상
15080832,산림청_산림자원통계 서비스,산림청,,,,,,1차진단,진단대상
15074800,산림청_산사태예측정보,산림청,,,,,,1차진단,진단대상
15060822,대한석탄공사_국내 무연탄 수급현황,대한석탄공사,,,,,,1차진단,진단대상
15060823,대한석탄공사_국내 연탄 소비현황,대한석탄공사,,,,,,1차진단,진단대상
15003832,한국서부발전(주)_온실가스배출현황,한국서부발전(주),,,,,,1차진단,진단대상
15046204,여성가족부 폭력예방교육자료 목록 조회 서비스,여성가족부,,,,,,1차진단,진단대상
15085288,기상청_생활기상지수 조회서비스(3.0),기상청,,,,,,1차진단,진단대상
15056583,한국수력원자력(주)_수력발전소 발전 현황,한국수력원자력(주),,,,,,1차진단,진단대상
15056640,한국전력거래소_현재전력수급현황조회,한국전력거래소,,,,,,1차진단,진단대상
15000420,기상청_지진정보 조회서비스,기상청,,,,,,1차진단,진단대상
15056924,기상청_레이더영상 조회서비스,기상청,,,,,,1차진단,진단대상
15057111,기상청_예보구역정보 조회서비스,기상청,,,,,,1차진단,진단대상
15057210,"기상청_지상(종관, ASOS) 시간자료 조회서비스",기상청,,,,,,1차진단,진단대상
15002734,산림청_산림공간 정보,산림청,,,,,,1차진단,진단대상
15057273,한국남부발전(주)_발전원별 점유율 급전속보 조회 서비스,한국남부발전(주),,,,,,1차진단,진단대상
15058167,기상청_위성영상 조회서비스,기상청,,,,,,1차진단,진단대상
15058770,한국남부발전(주)_연료별 공급능력 조회 서비스,한국남부발전(주),,,,,,1차진단,진단대상
15058920,한국전력거래소_오늘제주계통운영정보,한국전력거래소,,,,,,1차진단,진단대상
15057691,무인민원발급 정보 서비스,전라북도 순창군,,API 종료,,,,1차진단,
15059087,기상청_서리발생 가능성 예측정보 조회서비스,기상청,,,,,,1차진단,진단대상
15059093,"기상청_지상(종관, ASOS) 일자료 조회서비스",기상청,,,,,,1차진단,진단대상
3071188,산림청_휴양림고시구역도(산림공간정보 1:25000),산림청,,,,,,1차진단,진단대상
15059244,기상청_위성자료(경량화) 조회서비스,기상청,,,,,,1차진단,진단대상
15002055,농촌진흥청_농업농촌종합정보(인테러뱅),농촌진흥청,,,,,,1차진단,진단대상
15012826,한국지역난방공사 난방지수 정보,한국지역난방공사,,,,,,1차진단,진단대상
15075912,한국에너지공단_에너지 사용 및 온실가스 배출량 산업부분 통계,한국에너지공단,,,,,,1차진단,진단대상
15059518,기상청_작물별 농업주산지 상세날씨 조회서비스,기상청,,,,,,1차진단,진단대상
15043550,기상청_해양기상관측자료 조회서비스,기상청,,,,,,1차진단,진단대상
3047476,한국중부발전(주)_발전정비관리,한국중부발전(주),,,,,,1차진단,진단대상
3071438,한국동서발전(주)_대기오염 물질 배출량,한국동서발전(주),,,,,,1차진단,진단대상
3083406,한국서부발전(주)_연료도입실적,한국서부발전(주),,,,,,1차진단,진단대상
15059235,기상청_황사정보 조회서비스,기상청,,,,,,1차진단,진단대상
15000961,한국중부발전(주)_연료소비실적 조회서비스,한국중부발전(주),,,,,,1차진단,진단대상
15001806,산업통상자원부_무역정보서비스안내,산업통상자원부,,,,,,1차진단,진단대상
15057537,특허청_한국전통 처방정보,특허청,,,,,,1차진단,진단대상
15074688,전라남도_도서유형별 섬 정보,전라남도,,,,,,1차진단,진단대상
15074717,전라남도_천일염 생산자,전라남도,,,,,,1차진단,진단대상
15074720,전라남도_해수욕장정보 데이터,전라남도,,,,,,1차진단,진단대상
15081330,전라남도_전남 골프장 명소 정보,전라남도,,,,,,1차진단,진단대상
15077078,전라남도 광양시_무료급식소,전라남도 광양시,,,,,,1차진단,진단대상
15077014,전라남도 광양시_전동휠체어급속충전기,전라남도 광양시,,,,,,1차진단,진단대상
15064014,경상북도_하천수질 측정자료 현황 서비스,경상북도,,,,,,1차진단,진단대상
15064006,경상북도_의료기관 현황서비스,경상북도,,,,,,1차진단,진단대상
15044741,경상북도 공중화장실 정보조회,경상북도,,,,,,1차진단,진단대상
15056553,공연행사정보,경상북도 김천시,,,,,,1차진단,진단대상
15056925,경상북도 포항시_약국현황,경상북도 포항시,,,,,,1차진단,진단대상
15057030,김천시 보건지소 정보 제공,경상북도 김천시,,,,,,1차진단,진단대상
15057062,경상북도 체험관광 정보조회,경상북도,,,,,,1차진단,진단대상
15057450,경상북도개발공사 택지분양현황 정보조회,경상북도,,,,,,1차진단,진단대상
15057485,경상북도개발공사 공사비 지출내역 정보조회,경상북도,,,,,,1차진단,진단대상
15057549,"경상북도내 박물관, 미술관, 기념관 정보조회",경상북도,,,,,,1차진단,진단대상
15057646,김천시 작목 산지 유통 정보,경상북도 김천시,,,,,,1차진단,진단대상
15057757,김천시 산업단지 입주기업 현황,경상북도 김천시,,,,,,1차진단,진단대상
15057696,공중화장실 정보 서비스,전라북도 순창군,,API 종료,,,,1차진단,
15057805,경상북도내 숙박시설 정보조회,경상북도,,,,,,1차진단,진단대상
15057862,김천시 평생교육일정 정보 제공,경상북도 김천시,,,,,,1차진단,진단대상
15057941,경상북도개발공사 계약정보 조회,경상북도,,,,,,1차진단,진단대상
15057948,경상북도 전통시장 정보조회,경상북도,,,,,,1차진단,진단대상
15058731,주차장 정보 서비스,전라북도 순창군,,API 종료,,,,1차진단,
15058138,김천시 작목별 지역정보,경상북도 김천시,,,,,,1차진단,진단대상
15058143,경상북도 포항시_의료기판매업소현황,경상북도 포항시,,,,,,1차진단,진단대상
15058254,경상북도_울릉군_ 독도박물관 층별 전시물 조회,경상북도,,,,,,1차진단,진단대상
15058576,경상북도내 마을기업 조회,경상북도,,,,,,1차진단,진단대상
15058781,경상북도내 체험관광 정보조회,경상북도,,,,,,1차진단,진단대상
15059083,경상북도 포항시_요양병원현황,경상북도 포항시,,,,,,1차진단,진단대상
15059090,경상북도 안동시_사회복지시설현황 조회,경상북도 안동시,,,,,,1차진단,진단대상
15059194,경상북도_문경시_ 도요지 정보,경상북도,,,,,,1차진단,진단대상
15059530,김천시 귀농귀촌 교육정보,경상북도 김천시,,,,,,1차진단,진단대상
15001131,경상북도 포항시_공공강좌정보조회서비스,경상북도 포항시,,,,,,1차진단,진단대상
15006111,김천시 배수장 현황,경상북도 김천시,,,,,,1차진단,진단대상
15056878,무료와이파이 정보 서비스,전라북도 순창군,,API 종료,,,,1차진단,
15006149,김천시 무료급식소,경상북도 김천시,,,,,,1차진단,진단대상
15010830,김천시 문화축제,경상북도 김천시,,,,,,1차진단,진단대상
15074337,경상남도_해황조사,경상남도,,,,,,1차진단,진단대상
15057971,식품의약품안전처_의료기기 제조·수입업 허가정보,식품의약품안전처,,,,,,1차진단,진단대상
15058187,식품의약품안전처_식품 이력 정보,식품의약품안전처,,,,,,1차진단,진단대상
15058457,식품의약품안전처_의약품 행정처분 정보,식품의약품안전처,,,,,,1차진단,진단대상
15058599,식품의약품안전처_식품 허위·과대광고정보,식품의약품안전처,,,,,,1차진단,진단대상
15058807,식품의약품안전처_식품첨가물 정보,식품의약품안전처,,,,,,1차진단,진단대상
15076352,한국환경공단_전기자동차 충전소 정보,한국환경공단,,,,표준데이터셋,,1차진단,진단대상
15073913,식품의약품안전처_위생용품 수입제품,식품의약품안전처,,,,,,1차진단,진단대상
15073898,식품의약품안전처_의료기기 유해사례별 검토 및 평가결과,식품의약품안전처,,,,,,1차진단,진단대상
15073980,식품의약품안전처_희귀의약품성분 정보,식품의약품안전처,,,,,,1차진단,진단대상
15074223,식품의약품안전처_마약류원료물질제조정보,식품의약품안전처,,,,,,1차진단,진단대상
15074173,식품의약품안전처_마약류취급자 허가정보,식품의약품안전처,,,,,,1차진단,진단대상
15056760,식품의약품안전처_건강기능식품정보,식품의약품안전처,,,,,,1차진단,진단대상
15056880,식품의약품안전처_의약품 생산·수입실적현황,식품의약품안전처,,,,,,1차진단,진단대상
15057456,식품의약품안전처_의료기기 품목허가 정보,식품의약품안전처,,,,,,1차진단,진단대상
15064509,부산지방공단스포원_스포원 경주결과 서비스,부산지방공단스포원,,,,,,1차진단,진단대상
